video_id,player_name,t_s,x_yd
-zgIolzsJxY,Davison Igbinosun,0.0,0.0
-zgIolzsJxY,Davison Igbinosun,0.05,0.0147
-zgIolzsJxY,Davison Igbinosun,0.1,0.0576
-zgIolzsJxY,Davison Igbinosun,0.15,0.1274
-zgIolzsJxY,Davison Igbinosun,0.2,0.2225
-zgIolzsJxY,Davison Igbinosun,0.25,0.3417
-zgIolzsJxY,Davison Igbinosun,0.3,0.4837
-zgIolzsJxY,Davison Igbinosun,0.35,0.6472
-zgIolzsJxY,Davison Igbinosun,0.4,0.8312
-zgIolzsJxY,Davison Igbinosun,0.45,1.0346
-zgIolzsJxY,Davison Igbinosun,0.5,1.2563
-zgIolzsJxY,Davison Igbinosun,0.55,1.4954
-zgIolzsJxY,Davison Igbinosun,0.6,1.7509
-zgIolzsJxY,Davison Igbinosun,0.65,2.022
-zgIolzsJxY,Davison Igbinosun,0.7,2.3079
-zgIolzsJxY,Davison Igbinosun,0.75,2.6078
-zgIolzsJxY,Davison Igbinosun,0.8,2.921
-zgIolzsJxY,Davison Igbinosun,0.85,3.2467
-zgIolzsJxY,Davison Igbinosun,0.9,3.5843
-zgIolzsJxY,Davison Igbinosun,0.95,3.9332
-zgIolzsJxY,Davison Igbinosun,1.0,4.2927
-zgIolzsJxY,Davison Igbinosun,1.05,4.6624
-zgIolzsJxY,Davison Igbinosun,1.1,5.0416
-zgIolzsJxY,Davison Igbinosun,1.15,5.4299
-zgIolzsJxY,Davison Igbinosun,1.2,5.8268
-zgIolzsJxY,Davison Igbinosun,1.25,6.2319
-zgIolzsJxY,Davison Igbinosun,1.3,6.6446
-zgIolzsJxY,Davison Igbinosun,1.35,7.0647
-zgIolzsJxY,Davison Igbinosun,1.4,7.4916
-zgIolzsJxY,Davison Igbinosun,1.45,7.9252
-zgIolzsJxY,Davison Igbinosun,1.5,8.3649
-zgIolzsJxY,Davison Igbinosun,1.55,8.8105
-zgIolzsJxY,Davison Igbinosun,1.6,9.2617
-zgIolzsJxY,Davison Igbinosun,1.65,9.7182
-zgIolzsJxY,Davison Igbinosun,1.7,10.1797
-zgIolzsJxY,Davison Igbinosun,1.75,10.6459
-zgIolzsJxY,Davison Igbinosun,1.8,11.1166
-zgIolzsJxY,Davison Igbinosun,1.85,11.5916
-zgIolzsJxY,Davison Igbinosun,1.9,12.0706
-zgIolzsJxY,Davison Igbinosun,1.95,12.5533
-zgIolzsJxY,Davison Igbinosun,2.0,13.0398
-zgIolzsJxY,Davison Igbinosun,2.05,13.5296
-zgIolzsJxY,Davison Igbinosun,2.1,14.0227
-zgIolzsJxY,Davison Igbinosun,2.15,14.5188
-zgIolzsJxY,Davison Igbinosun,2.2,15.0179
-zgIolzsJxY,Davison Igbinosun,2.25,15.5197
-zgIolzsJxY,Davison Igbinosun,2.3,16.0241
-zgIolzsJxY,Davison Igbinosun,2.35,16.531
-zgIolzsJxY,Davison Igbinosun,2.4,17.0402
-zgIolzsJxY,Davison Igbinosun,2.45,17.5517
-zgIolzsJxY,Davison Igbinosun,2.5,18.0652
-zgIolzsJxY,Davison Igbinosun,2.55,18.5808
-zgIolzsJxY,Davison Igbinosun,2.6,19.0982
-zgIolzsJxY,Davison Igbinosun,2.65,19.6174
-zgIolzsJxY,Davison Igbinosun,2.7,20.1384
-zgIolzsJxY,Davison Igbinosun,2.75,20.6609
-zgIolzsJxY,Davison Igbinosun,2.8,21.1849
-zgIolzsJxY,Davison Igbinosun,2.85,21.7104
-zgIolzsJxY,Davison Igbinosun,2.9,22.2372
-zgIolzsJxY,Davison Igbinosun,2.95,22.7654
-zgIolzsJxY,Davison Igbinosun,3.0,23.2947
-zgIolzsJxY,Davison Igbinosun,3.05,23.8252
-zgIolzsJxY,Davison Igbinosun,3.1,24.3568
-zgIolzsJxY,Davison Igbinosun,3.15,24.8895
-zgIolzsJxY,Davison Igbinosun,3.2,25.4231
-zgIolzsJxY,Davison Igbinosun,3.25,25.9577
-zgIolzsJxY,Davison Igbinosun,3.3,26.4932
-zgIolzsJxY,Davison Igbinosun,3.35,27.0294
-zgIolzsJxY,Davison Igbinosun,3.4,27.5665
-zgIolzsJxY,Davison Igbinosun,3.45,28.1044
-zgIolzsJxY,Davison Igbinosun,3.5,28.6429
-zgIolzsJxY,Davison Igbinosun,3.55,29.1821
-zgIolzsJxY,Davison Igbinosun,3.6,29.722
-zgIolzsJxY,Davison Igbinosun,3.65,30.2625
-zgIolzsJxY,Davison Igbinosun,3.7,30.8035
-zgIolzsJxY,Davison Igbinosun,3.75,31.3451
-zgIolzsJxY,Davison Igbinosun,3.8,31.8872
-zgIolzsJxY,Davison Igbinosun,3.85,32.4298
-zgIolzsJxY,Davison Igbinosun,3.9,32.9728
-zgIolzsJxY,Davison Igbinosun,3.95,33.5163
-zgIolzsJxY,Davison Igbinosun,4.0,34.0602
-zgIolzsJxY,Davison Igbinosun,4.05,34.6045
-zgIolzsJxY,Davison Igbinosun,4.1,35.1491
-zgIolzsJxY,Davison Igbinosun,4.15,35.6941
-zgIolzsJxY,Davison Igbinosun,4.2,36.2395
-zgIolzsJxY,Davison Igbinosun,4.25,36.7851
-zgIolzsJxY,Davison Igbinosun,4.3,37.3311
-zgIolzsJxY,Davison Igbinosun,4.35,37.8773
-zgIolzsJxY,Davison Igbinosun,4.4,38.4238
-zgIolzsJxY,Davison Igbinosun,4.45,38.9706
-zgIolzsJxY,Davison Igbinosun,4.5,39.5176
-zgIolzsJxY,Davison Igbinosun,4.55,40.0648
-zgIolzsJxY,Domani Jackson,0.0,0.0
-zgIolzsJxY,Domani Jackson,0.05,0.0137
-zgIolzsJxY,Domani Jackson,0.1,0.0541
-zgIolzsJxY,Domani Jackson,0.15,0.1198
-zgIolzsJxY,Domani Jackson,0.2,0.2098
-zgIolzsJxY,Domani Jackson,0.25,0.323
-zgIolzsJxY,Domani Jackson,0.3,0.4582
-zgIolzsJxY,Domani Jackson,0.35,0.6144
-zgIolzsJxY,Domani Jackson,0.4,0.7908
-zgIolzsJxY,Domani Jackson,0.45,0.9863
-zgIolzsJxY,Domani Jackson,0.5,1.2001
-zgIolzsJxY,Domani Jackson,0.55,1.4314
-zgIolzsJxY,Domani Jackson,0.6,1.6794
-zgIolzsJxY,Domani Jackson,0.65,1.9433
-zgIolzsJxY,Domani Jackson,0.7,2.2223
-zgIolzsJxY,Domani Jackson,0.75,2.5158
-zgIolzsJxY,Domani Jackson,0.8,2.8231
-zgIolzsJxY,Domani Jackson,0.85,3.1436
-zgIolzsJxY,Domani Jackson,0.9,3.4767
-zgIolzsJxY,Domani Jackson,0.95,3.8218
-zgIolzsJxY,Domani Jackson,1.0,4.1784
-zgIolzsJxY,Domani Jackson,1.05,4.5458
-zgIolzsJxY,Domani Jackson,1.1,4.9237
-zgIolzsJxY,Domani Jackson,1.15,5.3116
-zgIolzsJxY,Domani Jackson,1.2,5.7089
-zgIolzsJxY,Domani Jackson,1.25,6.1153
-zgIolzsJxY,Domani Jackson,1.3,6.5304
-zgIolzsJxY,Domani Jackson,1.35,6.9537
-zgIolzsJxY,Domani Jackson,1.4,7.3849
-zgIolzsJxY,Domani Jackson,1.45,7.8236
-zgIolzsJxY,Domani Jackson,1.5,8.2695
-zgIolzsJxY,Domani Jackson,1.55,8.7222
-zgIolzsJxY,Domani Jackson,1.6,9.1814
-zgIolzsJxY,Domani Jackson,1.65,9.6469
-zgIolzsJxY,Domani Jackson,1.7,10.1183
-zgIolzsJxY,Domani Jackson,1.75,10.5953
-zgIolzsJxY,Domani Jackson,1.8,11.0778
-zgIolzsJxY,Domani Jackson,1.85,11.5655
-zgIolzsJxY,Domani Jackson,1.9,12.0581
-zgIolzsJxY,Domani Jackson,1.95,12.5554
-zgIolzsJxY,Domani Jackson,2.0,13.0571
-zgIolzsJxY,Domani Jackson,2.05,13.5632
-zgIolzsJxY,Domani Jackson,2.1,14.0733
-zgIolzsJxY,Domani Jackson,2.15,14.5874
-zgIolzsJxY,Domani Jackson,2.2,15.1051
-zgIolzsJxY,Domani Jackson,2.25,15.6264
-zgIolzsJxY,Domani Jackson,2.3,16.1511
-zgIolzsJxY,Domani Jackson,2.35,16.679
-zgIolzsJxY,Domani Jackson,2.4,17.2101
-zgIolzsJxY,Domani Jackson,2.45,17.744
-zgIolzsJxY,Domani Jackson,2.5,18.2808
-zgIolzsJxY,Domani Jackson,2.55,18.8202
-zgIolzsJxY,Domani Jackson,2.6,19.3622
-zgIolzsJxY,Domani Jackson,2.65,19.9067
-zgIolzsJxY,Domani Jackson,2.7,20.4534
-zgIolzsJxY,Domani Jackson,2.75,21.0024
-zgIolzsJxY,Domani Jackson,2.8,21.5536
-zgIolzsJxY,Domani Jackson,2.85,22.1067
-zgIolzsJxY,Domani Jackson,2.9,22.6618
-zgIolzsJxY,Domani Jackson,2.95,23.2187
-zgIolzsJxY,Domani Jackson,3.0,23.7773
-zgIolzsJxY,Domani Jackson,3.05,24.3377
-zgIolzsJxY,Domani Jackson,3.1,24.8996
-zgIolzsJxY,Domani Jackson,3.15,25.4631
-zgIolzsJxY,Domani Jackson,3.2,26.028
-zgIolzsJxY,Domani Jackson,3.25,26.5943
-zgIolzsJxY,Domani Jackson,3.3,27.162
-zgIolzsJxY,Domani Jackson,3.35,27.7309
-zgIolzsJxY,Domani Jackson,3.4,28.301
-zgIolzsJxY,Domani Jackson,3.45,28.8723
-zgIolzsJxY,Domani Jackson,3.5,29.4447
-zgIolzsJxY,Domani Jackson,3.55,30.0181
-zgIolzsJxY,Domani Jackson,3.6,30.5925
-zgIolzsJxY,Domani Jackson,3.65,31.1679
-zgIolzsJxY,Domani Jackson,3.7,31.7442
-zgIolzsJxY,Domani Jackson,3.75,32.3214
-zgIolzsJxY,Domani Jackson,3.8,32.8994
-zgIolzsJxY,Domani Jackson,3.85,33.4782
-zgIolzsJxY,Domani Jackson,3.9,34.0577
-zgIolzsJxY,Domani Jackson,3.95,34.638
-zgIolzsJxY,Domani Jackson,4.0,35.2189
-zgIolzsJxY,Domani Jackson,4.05,35.8006
-zgIolzsJxY,Domani Jackson,4.1,36.3828
-zgIolzsJxY,Domani Jackson,4.15,36.9656
-zgIolzsJxY,Domani Jackson,4.2,37.549
-zgIolzsJxY,Domani Jackson,4.25,38.133
-zgIolzsJxY,Domani Jackson,4.3,38.7175
-zgIolzsJxY,Domani Jackson,4.35,39.3025
-zgIolzsJxY,Domani Jackson,4.4,39.8879
-zgIolzsJxY,Chris Johnson,0.0,0.0
-zgIolzsJxY,Chris Johnson,0.05,0.0158
-zgIolzsJxY,Chris Johnson,0.1,0.0619
-zgIolzsJxY,Chris Johnson,0.15,0.1367
-zgIolzsJxY,Chris Johnson,0.2,0.2387
-zgIolzsJxY,Chris Johnson,0.25,0.3662
-zgIolzsJxY,Chris Johnson,0.3,0.5179
-zgIolzsJxY,Chris Johnson,0.35,0.6925
-zgIolzsJxY,Chris Johnson,0.4,0.8886
-zgIolzsJxY,Chris Johnson,0.45,1.1051
-zgIolzsJxY,Chris Johnson,0.5,1.3409
-zgIolzsJxY,Chris Johnson,0.55,1.5949
-zgIolzsJxY,Chris Johnson,0.6,1.866
-zgIolzsJxY,Chris Johnson,0.65,2.1534
-zgIolzsJxY,Chris Johnson,0.7,2.4561
-zgIolzsJxY,Chris Johnson,0.75,2.7732
-zgIolzsJxY,Chris Johnson,0.8,3.1041
-zgIolzsJxY,Chris Johnson,0.85,3.4479
-zgIolzsJxY,Chris Johnson,0.9,3.8038
-zgIolzsJxY,Chris Johnson,0.95,4.1714
-zgIolzsJxY,Chris Johnson,1.0,4.5498
-zgIolzsJxY,Chris Johnson,1.05,4.9384
-zgIolzsJxY,Chris Johnson,1.1,5.3368
-zgIolzsJxY,Chris Johnson,1.15,5.7444
-zgIolzsJxY,Chris Johnson,1.2,6.1607
-zgIolzsJxY,Chris Johnson,1.25,6.5851
-zgIolzsJxY,Chris Johnson,1.3,7.0173
-zgIolzsJxY,Chris Johnson,1.35,7.4568
-zgIolzsJxY,Chris Johnson,1.4,7.9032
-zgIolzsJxY,Chris Johnson,1.45,8.3561
-zgIolzsJxY,Chris Johnson,1.5,8.8152
-zgIolzsJxY,Chris Johnson,1.55,9.2801
-zgIolzsJxY,Chris Johnson,1.6,9.7505
-zgIolzsJxY,Chris Johnson,1.65,10.2261
-zgIolzsJxY,Chris Johnson,1.7,10.7066
-zgIolzsJxY,Chris Johnson,1.75,11.1917
-zgIolzsJxY,Chris Johnson,1.8,11.6813
-zgIolzsJxY,Chris Johnson,1.85,12.1749
-zgIolzsJxY,Chris Johnson,1.9,12.6724
-zgIolzsJxY,Chris Johnson,1.95,13.1737
-zgIolzsJxY,Chris Johnson,2.0,13.6784
-zgIolzsJxY,Chris Johnson,2.05,14.1864
-zgIolzsJxY,Chris Johnson,2.1,14.6975
-zgIolzsJxY,Chris Johnson,2.15,15.2116
-zgIolzsJxY,Chris Johnson,2.2,15.7284
-zgIolzsJxY,Chris Johnson,2.25,16.2479
-zgIolzsJxY,Chris Johnson,2.3,16.7698
-zgIolzsJxY,Chris Johnson,2.35,17.2941
-zgIolzsJxY,Chris Johnson,2.4,17.8205
-zgIolzsJxY,Chris Johnson,2.45,18.3491
-zgIolzsJxY,Chris Johnson,2.5,18.8796
-zgIolzsJxY,Chris Johnson,2.55,19.412
-zgIolzsJxY,Chris Johnson,2.6,19.9462
-zgIolzsJxY,Chris Johnson,2.65,20.482
-zgIolzsJxY,Chris Johnson,2.7,21.0194
-zgIolzsJxY,Chris Johnson,2.75,21.5583
-zgIolzsJxY,Chris Johnson,2.8,22.0985
-zgIolzsJxY,Chris Johnson,2.85,22.6401
-zgIolzsJxY,Chris Johnson,2.9,23.183
-zgIolzsJxY,Chris Johnson,2.95,23.727
-zgIolzsJxY,Chris Johnson,3.0,24.2721
-zgIolzsJxY,Chris Johnson,3.05,24.8183
-zgIolzsJxY,Chris Johnson,3.1,25.3655
-zgIolzsJxY,Chris Johnson,3.15,25.9136
-zgIolzsJxY,Chris Johnson,3.2,26.4627
-zgIolzsJxY,Chris Johnson,3.25,27.0125
-zgIolzsJxY,Chris Johnson,3.3,27.5631
-zgIolzsJxY,Chris Johnson,3.35,28.1145
-zgIolzsJxY,Chris Johnson,3.4,28.6666
-zgIolzsJxY,Chris Johnson,3.45,29.2194
-zgIolzsJxY,Chris Johnson,3.5,29.7728
-zgIolzsJxY,Chris Johnson,3.55,30.3268
-zgIolzsJxY,Chris Johnson,3.6,30.8814
-zgIolzsJxY,Chris Johnson,3.65,31.4364
-zgIolzsJxY,Chris Johnson,3.7,31.992
-zgIolzsJxY,Chris Johnson,3.75,32.5481
-zgIolzsJxY,Chris Johnson,3.8,33.1046
-zgIolzsJxY,Chris Johnson,3.85,33.6615
-zgIolzsJxY,Chris Johnson,3.9,34.2189
-zgIolzsJxY,Chris Johnson,3.95,34.7766
-zgIolzsJxY,Chris Johnson,4.0,35.3347
-zgIolzsJxY,Chris Johnson,4.05,35.8931
-zgIolzsJxY,Chris Johnson,4.1,36.4518
-zgIolzsJxY,Chris Johnson,4.15,37.0108
-zgIolzsJxY,Chris Johnson,4.2,37.5701
-zgIolzsJxY,Chris Johnson,4.25,38.1297
-zgIolzsJxY,Chris Johnson,4.3,38.6895
-zgIolzsJxY,Chris Johnson,4.35,39.2496
-zgIolzsJxY,Chris Johnson,4.4,39.8099
-zgIolzsJxY,Will Lee III,0.0,0.0
-zgIolzsJxY,Will Lee III,0.05,0.0169
-zgIolzsJxY,Will Lee III,0.1,0.066
-zgIolzsJxY,Will Lee III,0.15,0.1455
-zgIolzsJxY,Will Lee III,0.2,0.2533
-zgIolzsJxY,Will Lee III,0.25,0.3878
-zgIolzsJxY,Will Lee III,0.3,0.5473
-zgIolzsJxY,Will Lee III,0.35,0.7302
-zgIolzsJxY,Will Lee III,0.4,0.935
-zgIolzsJxY,Will Lee III,0.45,1.1604
-zgIolzsJxY,Will Lee III,0.5,1.4051
-zgIolzsJxY,Will Lee III,0.55,1.6679
-zgIolzsJxY,Will Lee III,0.6,1.9477
-zgIolzsJxY,Will Lee III,0.65,2.2433
-zgIolzsJxY,Will Lee III,0.7,2.5539
-zgIolzsJxY,Will Lee III,0.75,2.8785
-zgIolzsJxY,Will Lee III,0.8,3.2162
-zgIolzsJxY,Will Lee III,0.85,3.5662
-zgIolzsJxY,Will Lee III,0.9,3.9277
-zgIolzsJxY,Will Lee III,0.95,4.3
-zgIolzsJxY,Will Lee III,1.0,4.6825
-zgIolzsJxY,Will Lee III,1.05,5.0744
-zgIolzsJxY,Will Lee III,1.1,5.4753
-zgIolzsJxY,Will Lee III,1.15,5.8845
-zgIolzsJxY,Will Lee III,1.2,6.3016
-zgIolzsJxY,Will Lee III,1.25,6.726
-zgIolzsJxY,Will Lee III,1.3,7.1573
-zgIolzsJxY,Will Lee III,1.35,7.5951
-zgIolzsJxY,Will Lee III,1.4,8.0389
-zgIolzsJxY,Will Lee III,1.45,8.4883
-zgIolzsJxY,Will Lee III,1.5,8.9431
-zgIolzsJxY,Will Lee III,1.55,9.4029
-zgIolzsJxY,Will Lee III,1.6,9.8674
-zgIolzsJxY,Will Lee III,1.65,10.3363
-zgIolzsJxY,Will Lee III,1.7,10.8093
-zgIolzsJxY,Will Lee III,1.75,11.2861
-zgIolzsJxY,Will Lee III,1.8,11.7665
-zgIolzsJxY,Will Lee III,1.85,12.2504
-zgIolzsJxY,Will Lee III,1.9,12.7374
-zgIolzsJxY,Will Lee III,1.95,13.2274
-zgIolzsJxY,Will Lee III,2.0,13.7202
-zgIolzsJxY,Will Lee III,2.05,14.2156
-zgIolzsJxY,Will Lee III,2.1,14.7135
-zgIolzsJxY,Will Lee III,2.15,15.2137
-zgIolzsJxY,Will Lee III,2.2,15.716
-zgIolzsJxY,Will Lee III,2.25,16.2204
-zgIolzsJxY,Will Lee III,2.3,16.7267
-zgIolzsJxY,Will Lee III,2.35,17.2347
-zgIolzsJxY,Will Lee III,2.4,17.7444
-zgIolzsJxY,Will Lee III,2.45,18.2557
-zgIolzsJxY,Will Lee III,2.5,18.7685
-zgIolzsJxY,Will Lee III,2.55,19.2826
-zgIolzsJxY,Will Lee III,2.6,19.798
-zgIolzsJxY,Will Lee III,2.65,20.3146
-zgIolzsJxY,Will Lee III,2.7,20.8324
-zgIolzsJxY,Will Lee III,2.75,21.3512
-zgIolzsJxY,Will Lee III,2.8,21.871
-zgIolzsJxY,Will Lee III,2.85,22.3918
-zgIolzsJxY,Will Lee III,2.9,22.9134
-zgIolzsJxY,Will Lee III,2.95,23.4359
-zgIolzsJxY,Will Lee III,3.0,23.9591
-zgIolzsJxY,Will Lee III,3.05,24.4831
-zgIolzsJxY,Will Lee III,3.1,25.0077
-zgIolzsJxY,Will Lee III,3.15,25.533
-zgIolzsJxY,Will Lee III,3.2,26.0588
-zgIolzsJxY,Will Lee III,3.25,26.5853
-zgIolzsJxY,Will Lee III,3.3,27.1122
-zgIolzsJxY,Will Lee III,3.35,27.6396
-zgIolzsJxY,Will Lee III,3.4,28.1675
-zgIolzsJxY,Will Lee III,3.45,28.6959
-zgIolzsJxY,Will Lee III,3.5,29.2246
-zgIolzsJxY,Will Lee III,3.55,29.7537
-zgIolzsJxY,Will Lee III,3.6,30.2832
-zgIolzsJxY,Will Lee III,3.65,30.813
-zgIolzsJxY,Will Lee III,3.7,31.3431
-zgIolzsJxY,Will Lee III,3.75,31.8735
-zgIolzsJxY,Will Lee III,3.8,32.4042
-zgIolzsJxY,Will Lee III,3.85,32.9351
-zgIolzsJxY,Will Lee III,3.9,33.4663
-zgIolzsJxY,Will Lee III,3.95,33.9977
-zgIolzsJxY,Will Lee III,4.0,34.5294
-zgIolzsJxY,Will Lee III,4.05,35.0612
-zgIolzsJxY,Will Lee III,4.1,35.5932
-zgIolzsJxY,Will Lee III,4.15,36.1254
-zgIolzsJxY,Will Lee III,4.2,36.6577
-zgIolzsJxY,Will Lee III,4.25,37.1902
-zgIolzsJxY,Will Lee III,4.3,37.7229
-zgIolzsJxY,Will Lee III,4.35,38.2557
-zgIolzsJxY,Will Lee III,4.4,38.7886
-zgIolzsJxY,Will Lee III,4.45,39.3216
-zgIolzsJxY,Will Lee III,4.5,39.8548
-zgIolzsJxY,Hezekiah Masses,0.0,0.0
-zgIolzsJxY,Hezekiah Masses,0.05,0.0162
-zgIolzsJxY,Hezekiah Masses,0.1,0.0633
-zgIolzsJxY,Hezekiah Masses,0.15,0.1397
-zgIolzsJxY,Hezekiah Masses,0.2,0.2434
-zgIolzsJxY,Hezekiah Masses,0.25,0.373
-zgIolzsJxY,Hezekiah Masses,0.3,0.5267
-zgIolzsJxY,Hezekiah Masses,0.35,0.7032
-zgIolzsJxY,Hezekiah Masses,0.4,0.9012
-zgIolzsJxY,Hezekiah Masses,0.45,1.1192
-zgIolzsJxY,Hezekiah Masses,0.5,1.3562
-zgIolzsJxY,Hezekiah Masses,0.55,1.611
-zgIolzsJxY,Hezekiah Masses,0.6,1.8825
-zgIolzsJxY,Hezekiah Masses,0.65,2.1697
-zgIolzsJxY,Hezekiah Masses,0.7,2.4716
-zgIolzsJxY,Hezekiah Masses,0.75,2.7875
-zgIolzsJxY,Hezekiah Masses,0.8,3.1164
-zgIolzsJxY,Hezekiah Masses,0.85,3.4576
-zgIolzsJxY,Hezekiah Masses,0.9,3.8104
-zgIolzsJxY,Hezekiah Masses,0.95,4.1739
-zgIolzsJxY,Hezekiah Masses,1.0,4.5477
-zgIolzsJxY,Hezekiah Masses,1.05,4.9311
-zgIolzsJxY,Hezekiah Masses,1.1,5.3235
-zgIolzsJxY,Hezekiah Masses,1.15,5.7243
-zgIolzsJxY,Hezekiah Masses,1.2,6.1331
-zgIolzsJxY,Hezekiah Masses,1.25,6.5494
-zgIolzsJxY,Hezekiah Masses,1.3,6.9728
-zgIolzsJxY,Hezekiah Masses,1.35,7.4027
-zgIolzsJxY,Hezekiah Masses,1.4,7.8389
-zgIolzsJxY,Hezekiah Masses,1.45,8.2809
-zgIolzsJxY,Hezekiah Masses,1.5,8.7284
-zgIolzsJxY,Hezekiah Masses,1.55,9.1811
-zgIolzsJxY,Hezekiah Masses,1.6,9.6386
-zgIolzsJxY,Hezekiah Masses,1.65,10.1007
-zgIolzsJxY,Hezekiah Masses,1.7,10.5671
-zgIolzsJxY,Hezekiah Masses,1.75,11.0376
-zgIolzsJxY,Hezekiah Masses,1.8,11.5118
-zgIolzsJxY,Hezekiah Masses,1.85,11.9896
-zgIolzsJxY,Hezekiah Masses,1.9,12.4707
-zgIolzsJxY,Hezekiah Masses,1.95,12.955
-zgIolzsJxY,Hezekiah Masses,2.0,13.4423
-zgIolzsJxY,Hezekiah Masses,2.05,13.9323
-zgIolzsJxY,Hezekiah Masses,2.1,14.425
-zgIolzsJxY,Hezekiah Masses,2.15,14.9201
-zgIolzsJxY,Hezekiah Masses,2.2,15.4175
-zgIolzsJxY,Hezekiah Masses,2.25,15.9171
-zgIolzsJxY,Hezekiah Masses,2.3,16.4188
-zgIolzsJxY,Hezekiah Masses,2.35,16.9223
-zgIolzsJxY,Hezekiah Masses,2.4,17.4277
-zgIolzsJxY,Hezekiah Masses,2.45,17.9348
-zgIolzsJxY,Hezekiah Masses,2.5,18.4435
-zgIolzsJxY,Hezekiah Masses,2.55,18.9537
-zgIolzsJxY,Hezekiah Masses,2.6,19.4652
-zgIolzsJxY,Hezekiah Masses,2.65,19.9782
-zgIolzsJxY,Hezekiah Masses,2.7,20.4923
-zgIolzsJxY,Hezekiah Masses,2.75,21.0076
-zgIolzsJxY,Hezekiah Masses,2.8,21.5241
-zgIolzsJxY,Hezekiah Masses,2.85,22.0415
-zgIolzsJxY,Hezekiah Masses,2.9,22.56
-zgIolzsJxY,Hezekiah Masses,2.95,23.0793
-zgIolzsJxY,Hezekiah Masses,3.0,23.5996
-zgIolzsJxY,Hezekiah Masses,3.05,24.1206
-zgIolzsJxY,Hezekiah Masses,3.1,24.6424
-zgIolzsJxY,Hezekiah Masses,3.15,25.1649
-zgIolzsJxY,Hezekiah Masses,3.2,25.6881
-zgIolzsJxY,Hezekiah Masses,3.25,26.2119
-zgIolzsJxY,Hezekiah Masses,3.3,26.7363
-zgIolzsJxY,Hezekiah Masses,3.35,27.2612
-zgIolzsJxY,Hezekiah Masses,3.4,27.7867
-zgIolzsJxY,Hezekiah Masses,3.45,28.3127
-zgIolzsJxY,Hezekiah Masses,3.5,28.8391
-zgIolzsJxY,Hezekiah Masses,3.55,29.366
-zgIolzsJxY,Hezekiah Masses,3.6,29.8933
-zgIolzsJxY,Hezekiah Masses,3.65,30.421
-zgIolzsJxY,Hezekiah Masses,3.7,30.949
-zgIolzsJxY,Hezekiah Masses,3.75,31.4774
-zgIolzsJxY,Hezekiah Masses,3.8,32.0061
-zgIolzsJxY,Hezekiah Masses,3.85,32.5351
-zgIolzsJxY,Hezekiah Masses,3.9,33.0643
-zgIolzsJxY,Hezekiah Masses,3.95,33.5939
-zgIolzsJxY,Hezekiah Masses,4.0,34.1237
-zgIolzsJxY,Hezekiah Masses,4.05,34.6537
-zgIolzsJxY,Hezekiah Masses,4.1,35.1839
-zgIolzsJxY,Hezekiah Masses,4.15,35.7144
-zgIolzsJxY,Hezekiah Masses,4.2,36.2451
-zgIolzsJxY,Hezekiah Masses,4.25,36.7759
-zgIolzsJxY,Hezekiah Masses,4.3,37.3069
-zgIolzsJxY,Hezekiah Masses,4.35,37.8381
-zgIolzsJxY,Hezekiah Masses,4.4,38.3694
-zgIolzsJxY,Hezekiah Masses,4.45,38.9009
-zgIolzsJxY,Hezekiah Masses,4.5,39.4325
-zgIolzsJxY,Hezekiah Masses,4.55,39.9642
-zgIolzsJxY,Malik Muhammad,0.0,0.0
-zgIolzsJxY,Malik Muhammad,0.05,0.0154
-zgIolzsJxY,Malik Muhammad,0.1,0.0606
-zgIolzsJxY,Malik Muhammad,0.15,0.1339
-zgIolzsJxY,Malik Muhammad,0.2,0.2338
-zgIolzsJxY,Malik Muhammad,0.25,0.3588
-zgIolzsJxY,Malik Muhammad,0.3,0.5076
-zgIolzsJxY,Malik Muhammad,0.35,0.6789
-zgIolzsJxY,Malik Muhammad,0.4,0.8715
-zgIolzsJxY,Malik Muhammad,0.45,1.0842
-zgIolzsJxY,Malik Muhammad,0.5,1.316
-zgIolzsJxY,Malik Muhammad,0.55,1.5657
-zgIolzsJxY,Malik Muhammad,0.6,1.8325
-zgIolzsJxY,Malik Muhammad,0.65,2.1153
-zgIolzsJxY,Malik Muhammad,0.7,2.4134
-zgIolzsJxY,Malik Muhammad,0.75,2.7258
-zgIolzsJxY,Malik Muhammad,0.8,3.0519
-zgIolzsJxY,Malik Muhammad,0.85,3.3909
-zgIolzsJxY,Malik Muhammad,0.9,3.742
-zgIolzsJxY,Malik Muhammad,0.95,4.1046
-zgIolzsJxY,Malik Muhammad,1.0,4.4782
-zgIolzsJxY,Malik Muhammad,1.05,4.862
-zgIolzsJxY,Malik Muhammad,1.1,5.2555
-zgIolzsJxY,Malik Muhammad,1.15,5.6583
-zgIolzsJxY,Malik Muhammad,1.2,6.0698
-zgIolzsJxY,Malik Muhammad,1.25,6.4895
-zgIolzsJxY,Malik Muhammad,1.3,6.917
-zgIolzsJxY,Malik Muhammad,1.35,7.3519
-zgIolzsJxY,Malik Muhammad,1.4,7.7938
-zgIolzsJxY,Malik Muhammad,1.45,8.2422
-zgIolzsJxY,Malik Muhammad,1.5,8.6969
-zgIolzsJxY,Malik Muhammad,1.55,9.1574
-zgIolzsJxY,Malik Muhammad,1.6,9.6236
-zgIolzsJxY,Malik Muhammad,1.65,10.095
-zgIolzsJxY,Malik Muhammad,1.7,10.5714
-zgIolzsJxY,Malik Muhammad,1.75,11.0525
